id,Institute,WorkArea,cease_date,separationtype,Contributing Factors. Career Move - Public Sector ,Contributing Factors. Career Move - Private Sector ,Contributing Factors. Career Move - Self-employment,Contributing Factors. Ill Health,Contributing Factors. Maternity/Family,Contributing Factors. Dissatisfaction,Contributing Factors. Job Dissatisfaction,Contributing Factors. Interpersonal Conflict,Contributing Factors. Study,Contributing Factors. Travel,Contributing Factors. Other,Contributing Factors. NONE,gender,age,employment_status,position,institute_service,role_service
6.3499166642113e+17,SkillsTech Australia,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,Job Dissatisfaction,Interpersonal Conflict,-,-,-,-,Male,36  40,Temporary Full-time,Teacher (including LVT),1-2,1-2
6.3499269435863e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,26  30,Temporary Part-time,Teacher (including LVT),Less than 1 year,7-10
6.34992856383005e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Termination,,,,,,,,,,,,,Female,56 or older,Contract/casual,Teacher (including LVT),5-6,5-6
6.34992898379375e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Termination,,,,,,,,,,,,,,,,,,
6.34995296716719e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,Interpersonal Conflict,-,-,-,-,Female,51-55,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.34998528620661e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,Study,-,-,-,Female,46  50,Temporary Part-time,Administration (AO),1-2,1-2
6.34999429878281e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,41  45,Permanent Part-time,Administration (AO),3-4,3-4
6.35000251520036e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,Job Dissatisfaction,-,-,-,-,-,Female,46  50,Permanent Full-time,Administration (AO),5-6,More than 20 years
6.35000261847849e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,7-10
6.35000328156094e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Contract Expired,,,,,,,,,,,,,Female,21  25,Temporary Full-time,Administration (AO),1-2,1-2
6.35004545579724e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,More than 20 years
6.35005511729063e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,Ill Health,-,-,-,-,-,-,-,-,,,,,,
6.3500553279375e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
6.35005552776094e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Retirement,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,More than 20 years
6.35010751412813e+17,Central Queensland Institute of TAFE,Delivery (teaching),2013.0,Retirement,-,-,-,Ill Health,-,-,-,-,-,-,-,-,Male,56 or older,Permanent Full-time,Teacher (including LVT),More than 20 years,More than 20 years
6.35010822773594e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,26  30,Temporary Full-time,Administration (AO),3-4,3-4
6.35012419902813e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Resignation,,,,,,,,,,,,,,,,,,
6.35012661372849e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,Job Dissatisfaction,-,-,-,-,-,Female,46  50,Temporary Full-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.35013239645781e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2013.0,Retirement,-,-,-,Ill Health,-,-,-,-,-,-,-,-,,,,,,
6.35016601672188e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,41  45,Temporary Full-time,Administration (AO),1-2,1-2
6.350170168575e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Female,51-55,Temporary Part-time,Operational (OO),Less than 1 year,Less than 1 year
6.35017508419688e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,Interpersonal Conflict,-,-,Other,-,Male,51-55,Temporary Full-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.35019417764844e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,41  45,Contract/casual,Administration (AO),1-2,Less than 1 year
6.35021852425625e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,36  40,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.35025280694687e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,51-55,Permanent Full-time,Administration (AO),3-4,3-4
6.35027942448125e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,Ill Health,-,-,-,-,-,-,-,-,Female,56 or older,Temporary Part-time,Operational (OO),1-2,1-2
6.35030575197812e+17,Brisbane North Institute of TAFE,Delivery (teaching),2013.0,Retrenchment/ Redundancy,,,,,,,,,,,,,Male,41  45,Permanent Full-time,Administration (AO),5-6,3-4
6.35031425678438e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,26  30,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.35035655232813e+17,Mount Isa Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,26  30,Permanent Part-time,Administration (AO),Less than 1 year,Less than 1 year
6.35037423338906e+17,Central Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,41  45,Temporary Full-time,Administration (AO),Less than 1 year,Less than 1 year
6.35037453598125e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Male,41  45,Contract/casual,Administration (AO),3-4,Less than 1 year
6.35040151398125e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,Contributing Factors. Dissatisfaction ,Job Dissatisfaction,-,-,-,-,-,Female,26  30,Temporary Full-time,Technical Officer (TO),1-2,1-2
6.3504256585625e+17,Brisbane North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Female,41  45,Temporary Full-time,Administration (AO),5-6,5-6
6.35042809083906e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Termination,,,,,,,,,,,,,Female,36  40,Temporary Full-time,Administration (AO),3-4,3-4
6.35047878104375e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,-,NONE,Female,46  50,Permanent Part-time,Professional Officer (PO),5-6,5-6
6.3504798376125e+17,Central Queensland Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,Ill Health,-,-,Job Dissatisfaction,-,-,-,-,-,Male,41  45,Permanent Full-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.35049577295469e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,Ill Health,-,-,-,-,-,-,-,-,,,,,,
6.35049585605e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,-,Ill Health,-,-,-,-,-,-,-,-,Female,56 or older,Permanent Part-time,Operational (OO),3-4,3-4
6.35059151164844e+17,Mount Isa Institute of TAFE,Delivery (teaching),2013.0,Contract Expired,,,,,,,,,,,,,,,,,,
6.35059949710781e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Female,26  30,Temporary Full-time,Administration (AO),1-2,1-2
6.35065177031604e+17,Sunshine Coast Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,,,,,,
6.35065277683125e+17,Southern Queensland Institute of TAFE,Delivery (teaching),2013.0,Contract Expired,,,,,,,,,,,,,Female,56 or older,Temporary Part-time,Teacher (including LVT),Less than 1 year,Less than 1 year
6.35065973820625e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,Career Move - Private Sector,-,-,-,-,-,-,-,-,-,-,Male,21  25,Temporary Full-time,Operational (OO),5-6,5-6
6.35066785175197e+17,Barrier Reef Institute of TAFE,Delivery (teaching),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,Male,51-55,Temporary Full-time,Teacher (including LVT),1-2,1-2
6.35067716405666e+17,Southern Queensland Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,Career Move - Public Sector,-,-,-,-,-,-,-,-,-,-,-,,,,,,
6.35070442972541e+17,Tropical North Institute of TAFE,Delivery (teaching),2013.0,Resignation,-,-,-,-,-,-,-,-,-,-,Other,-,Female,51-55,Permanent Full-time,Teacher (including LVT),5-6,1-2
6.35071153170979e+17,Southbank Institute of Technology,Non-Delivery (corporate),2013.0,Contract Expired,,,,,,,,,,,,,Female,41  45,Temporary Full-time,Professional Officer (PO),1-2,1-2
6.35073030973791e+17,Tropical North Institute of TAFE,Non-Delivery (corporate),2013.0,Resignation,-,-,Career Move - Self-employment,-,-,-,-,-,-,Travel,-,-,Female,26  30,Contract/casual,Administration (AO),3-4,1-2
